Network,Node,Degree,PageRank,Betweenness,Community,Label
Marvel,KICKBACK/RICHARD,12,6.23097187093251e-05,0.0,2,Regular
Marvel,RAZOR/,11,6.552440221110742e-05,0.0,2,Regular
Marvel,GOLDIELOCKS/,11,6.552440221110742e-05,0.0,2,Regular
Marvel,BLASTING CAP/,11,6.552440221110742e-05,0.0,2,Regular
Marvel,LEGS II/,11,6.552440221110742e-05,0.0,2,Regular
Marvel,"LUCAS, JAMES",11,5.8387960858153874e-05,0.0,2,Regular
Marvel,"ANGELOPOULOS, ANGEL ",6,4.192235977916166e-05,0.0,2,Regular
Marvel,"BLOTT, BRIGADIER INK",29,8.701327413088741e-05,2.569800468708657e-07,5,Regular
Marvel,SA'TNEEN,24,7.5607029447044e-05,0.0,5,Regular
Marvel,DAMBALLAH II,17,6.249096868594825e-05,5.328471002981529e-07,0,Regular
Marvel,"STERNBERG, DR. BERTH",5,3.810486475540561e-05,0.0,2,Regular
Marvel,"JOSTEN, LINDY",24,7.446806119446443e-05,0.0,11,Regular
Marvel,"JZEMLICO, WARDEN",23,7.18900911048319e-05,0.0,11,Regular
Marvel,SHADOW QUEEN/SHIALMA,5,4.0307124054737896e-05,0.0,2,Regular
Marvel,SILVER FOX/BAYAN,5,4.0307124054737896e-05,0.0,2,Regular
Marvel,PHARAOH KHAFRE,7,4.8958646699045526e-05,0.0,13,Regular
Marvel,BURNING PUDDLE,10,5.974922839231367e-05,0.0,5,Regular
Marvel,"KANE, SUGAR",10,5.974922839231367e-05,0.0,5,Regular
Marvel,MISTER CLEAN,10,5.974922839231367e-05,0.0,5,Regular
Marvel,MISS SACCHARINE,10,5.974922839231367e-05,0.0,5,Regular
Marvel,CYCLOPS II,10,5.974922839231367e-05,0.0,5,Regular
Marvel,HARMONY,10,5.974922839231367e-05,0.0,5,Regular
Marvel,WARP SAVANT,4,3.193897114961791e-05,0.0,5,Regular
Marvel,SVAROG,49,0.00012644335697143175,0.0,7,Regular
Marvel,ITZAMNA,49,0.00012644335697143175,0.0,7,Regular
Marvel,TEZCATLIPOCA,49,0.00012644335697143175,0.0,7,Regular
Marvel,MANITOU,49,0.00012644335697143175,0.0,7,Regular
Marvel,NUADA,49,0.00012644335697143175,0.0,7,Regular
Marvel,TERRAXIA,46,0.0001207823578895281,3.3408585895583183e-08,8,Regular
Marvel,KEREM,22,6.804637044703852e-05,0.0,0,Regular
Marvel,"CHANDLER, PEGGY",30,8.76471182868196e-05,2.437936207838439e-07,0,Regular
Marvel,BLOODWRAITH/SEAN DOL,18,6.261826696843968e-05,0.0,0,Regular
Marvel,TEN-THIRTIFOR,18,6.261826696843968e-05,0.0,0,Regular
Marvel,"BARRANCO, MARIA ESME",11,4.8012677645197877e-05,0.0,0,Regular
Marvel,"SMITHSON, T.B.",18,6.292967613214117e-05,0.0,0,Regular
Marvel,MADAME MASQUE VI,18,6.292967613214117e-05,0.0,0,Regular
Marvel,"ICHIHARA, SHIGERU",18,6.292967613214117e-05,0.0,0,Regular
Marvel,ICE WORM,7,3.865601142038064e-05,0.0,11,Regular
Marvel,ULTRA-MAX,3,3.005468699023517e-05,0.0,0,Regular
Marvel,STEEL COLLAR,18,8.052200539975673e-05,1.7254268679150527e-05,1,Regular
Marvel,KILLOBYTE,18,8.052200539975673e-05,1.7254268679150527e-05,1,Regular
Marvel,BITMAP/,18,8.052200539975673e-05,1.7254268679150527e-05,1,Regular
Marvel,SIEGE/JOHN KELLY,11,5.6560759449961225e-05,0.0,1,Regular
Marvel,"SPECTRUM, SINCLAIR",22,0.00010369035305795232,2.323207251776758e-05,1,Regular
Marvel,TECHNOSPIKE,13,6.467133881454084e-05,5.837783946543743e-09,1,Regular
Marvel,INFOMORPH,13,6.467133881454084e-05,5.837783946543743e-09,1,Regular
Marvel,WIREHEAD,13,6.467133881454084e-05,5.8967514611552965e-09,1,Regular
Marvel,PEACEKEEPER/JOSHUA,11,6.616309968702782e-05,0.0,1,Regular
Marvel,BLACKWULF,11,6.616309968702782e-05,0.0,1,Regular
Marvel,"JILLETE, RANDI",10,6.325243458589467e-05,0.0,1,Regular
Marvel,"JENKINS, WALTER",10,6.325243458589467e-05,0.0,1,Regular
Marvel,"WAGNER, ERNIE WHACK ",11,6.199856686102863e-05,1.6510056983282385e-07,1,Regular
Marvel,"DENNEHY, ROBERT",10,5.6148430958280664e-05,0.0,1,Regular
StarWars,NUTE GUNRAY,23,0.010092238458030109,0.02417852264559301,0,Top Node
StarWars,QUI-GON,32,0.026831111533262977,0.012269829925224733,0,Top Node
StarWars,PK-4,2,0.0017706137014780047,0.0,0,Regular
StarWars,TC-14,6,0.003103590914831029,0.003271626975712537,0,Regular
StarWars,OBI-WAN,60,0.05951213950243495,0.13177676434913627,0,Top Node
StarWars,YODA,36,0.017490601648584837,0.02713434069362065,0,Top Node
StarWars,DOFINE,3,0.0021537986773148957,0.0001126126126126126,0,Regular
StarWars,RUNE,17,0.006802861936914656,0.004176019280709978,0,Top Node
StarWars,TEY HOW,4,0.0024341466504125726,0.0002577241247387357,0,Regular
StarWars,VALORUM,9,0.0028402666727103134,0.0,0,Regular
StarWars,RABE,19,0.007305659328015155,0.008198668401109705,0,Top Node
StarWars,CAPTAIN PANAKA,18,0.012251974633848191,0.0008314175609493909,0,Top Node
StarWars,EMPEROR,49,0.03163447943348137,0.07749154665280958,0,Top Node
StarWars,SIO BIBBLE,17,0.005493256412908831,0.0005517623988662006,0,Top Node
StarWars,JAR JAR,36,0.024809934327046684,0.028631099453114404,0,Top Node
StarWars,TARPALS,1,0.001467563041626933,0.0,0,Regular
StarWars,BOSS NASS,13,0.0037587473934577766,8.153445653445653e-05,0,Top Node
StarWars,PADME,51,0.041019264318297104,0.06540341817019706,0,Top Node
StarWars,RIC OLIE,12,0.005101609135893343,0.0016319502732546206,0,Top Node
StarWars,R2-D2,60,0.05038917231904247,0.12155398407326098,2,Top Node
StarWars,ANAKIN,57,0.05293236023420026,0.10195300988886925,0,Top Node
StarWars,WATTO,16,0.006867063611250121,0.002296982036457248,0,Top Node
StarWars,SEBULBA,12,0.0050790170754669095,5.054388287500573e-05,0,Top Node
StarWars,JIRA,4,0.0017431805301025502,0.0,0,Regular
StarWars,C-3PO,52,0.046229378011232794,0.07848491132995239,2,Top Node
StarWars,SHMI,17,0.007940235578566416,0.0012910215985528506,0,Top Node
StarWars,DARTH MAUL,12,0.004142799335573767,0.0002730281774628065,0,Top Node
StarWars,KITSTER,14,0.006153175745889253,0.0005590107253754617,0,Top Node
StarWars,WALD,7,0.002238659530837521,0.0,0,Regular
StarWars,GREEDO,10,0.00262552902333459,0.0009425510854470597,0,Regular
StarWars,FODE/BEED,11,0.0036292749484673993,1.4625014625014625e-05,0,Regular
StarWars,JABBA,22,0.008545420962169622,0.006527787813688866,2,Top Node
StarWars,MACE WINDU,25,0.01115648778449871,0.003980840567871836,0,Top Node
StarWars,KI-ADI-MUNDI,19,0.006511905585721662,0.001216216078489649,0,Top Node
StarWars,BAIL ORGANA,26,0.009336156782678205,0.00877688067295053,0,Top Node
StarWars,GENERAL CEEL,11,0.0024973086127259916,0.0001969316727948733,0,Regular
StarWars,BRAVO TWO,4,0.0026312401653276985,0.0,0,Regular
StarWars,BRAVO THREE,4,0.002125533985185855,0.0,0,Regular
StarWars,CAPTAIN TYPHO,14,0.004810074214396574,0.0005566406302092269,0,Top Node
StarWars,SENATOR ASK AAK,12,0.0024379681191030638,3.071253071253071e-05,0,Top Node
StarWars,ORN FREE TAA,11,0.0025821032171802353,0.0,0,Regular
StarWars,COUNT DOOKU,25,0.011399364529731185,0.007206229228217571,0,Top Node
StarWars,RUWEE,4,0.002265640468932497,0.0,0,Regular
StarWars,JOBAL,4,0.0024732007166300635,0.0,0,Regular
StarWars,SOLA,4,0.0024732007166300635,0.0,0,Regular
StarWars,TAUN WE,4,0.0033148999406216522,6.825006825006825e-05,0,Regular
StarWars,LAMA SU,4,0.0027223788540189212,4.021879021879022e-05,0,Regular
StarWars,JANGO FETT,17,0.005816247448636617,0.003623616320780426,0,Top Node
StarWars,BOBA FETT,24,0.0076511647394439265,0.01581774424208288,2,Top Node
StarWars,SNAP,24,0.005376601287889748,0.01864675076568598,1,Top Node
StarWars,BERU,13,0.004655368401896298,0.000882094716743205,3,Top Node
StarWars,OWEN,14,0.0054091370081027264,0.0010948289343757113,3,Top Node
StarWars,CLIEGG,7,0.0026138633423265726,0.0,3,Regular
StarWars,POGGLE,11,0.0032849807772168246,0.00019814444847616005,0,Regular
StarWars,SUN RIT,8,0.0024434441843289383,0.0,0,Regular
StarWars,PLO KOON,7,0.0027300819402303104,0.0,0,Regular
StarWars,GENERAL GRIEVOUS,19,0.008721952645556124,0.00583178329117773,0,Top Node
StarWars,RED LEADER,16,0.0064361018677439605,0.004666067220952259,2,Top Node
StarWars,ODD BALL,4,0.0018446044073677993,0.0,2,Regular
StarWars,MON MOTHMA,14,0.0031929825345540586,0.0019104256819789825,0,Top Node
StarWars,FANG ZAR,7,0.002630532739441282,8.677508677508677e-05,0,Regular
StarWars,GIDDEAN DANU,6,0.0023659827746385278,0.0,0,Regular
StarWars,CLONE COMMANDER GREE,3,0.0015979845849190127,0.0,0,Regular
StarWars,CLONE COMMANDER CODY,7,0.0019743363583394047,0.0,0,Regular
StarWars,TION MEDON,2,0.0015566756796567434,0.0,0,Regular
StarWars,DARTH VADER,35,0.02157105197665433,0.0532146088739358,2,Top Node
StarWars,CHEWBACCA,37,0.04322346744671014,0.04434425795970771,2,Top Node
StarWars,CAPTAIN ANTILLES,9,0.0022106264322122506,6.952856217562099e-05,2,Regular
StarWars,LUKE,46,0.0503727060089349,0.09704921599369244,2,Top Node
StarWars,LEIA,44,0.04204431384001682,0.05024881578153231,2,Top Node
StarWars,TARKIN,5,0.0031358502200691417,0.00022956131523921966,2,Regular
StarWars,YOUNG GIRL,7,0.0018315883438988537,0.0,2,Regular
StarWars,BIGGS,16,0.00642041695361338,0.004672207116543037,2,Top Node
StarWars,CAMIE,2,0.0016367409675346796,0.0,2,Regular
StarWars,MOTTI,4,0.001954773822336767,0.0,2,Regular
StarWars,HAN,41,0.049417040703921174,0.06568760964847291,2,Top Node
StarWars,WEDGE,16,0.00786749625982213,0.018283389515808747,2,Top Node
StarWars,GOLD LEADER,14,0.003955670136934361,0.0007841786882729154,2,Top Node
StarWars,DODONNA,11,0.004540232730157852,0.0002669497789855291,2,Regular
StarWars,RED TEN,4,0.001845998274135538,0.0,2,Regular
StarWars,GOLD FIVE,5,0.001924462335534755,0.0,2,Regular
StarWars,RIEEKAN,7,0.002430121067987882,0.0,2,Regular
StarWars,DERLIN,5,0.001692292481992392,0.0,2,Regular
StarWars,ZEV,2,0.001576065994358264,0.0,2,Regular
StarWars,PIETT,7,0.003656923487102938,0.0029903333239799405,2,Regular
StarWars,OZZEL,2,0.0018301760574392942,0.0,2,Regular
StarWars,DACK,1,0.001582269304385707,0.0,2,Regular
StarWars,JANSON,1,0.0016099582771234664,0.0,2,Regular
StarWars,NEEDA,3,0.0020588796242931333,0.0,2,Regular
StarWars,LANDO,20,0.016095128749035213,0.0025182410453765164,2,Top Node
StarWars,JERJERROD,4,0.001911424210256178,0.0,2,Regular
StarWars,BIB FORTUNA,11,0.003405979785273066,0.00028752999997698887,2,Regular
StarWars,BOUSHH,8,0.002222650182167068,0.0,2,Regular
StarWars,ADMIRAL ACKBAR,15,0.0036437088506643955,0.0017706273887209984,2,Top Node
StarWars,LOR SAN TEKKA,9,0.0025691598757733324,0.000706601768141763,1,Regular
StarWars,POE,20,0.010802683472892493,0.04656159709904477,1,Top Node
StarWars,BB-8,15,0.012960289336763148,0.0018187165439221614,1,Top Node
StarWars,KYLO REN,17,0.007926403874889364,0.013104325113577602,1,Top Node
StarWars,CAPTAIN PHASMA,8,0.0025335328195419385,0.0005142409816779565,1,Regular
StarWars,FINN,20,0.01777452185710869,0.012224260397953253,1,Top Node
StarWars,REY,17,0.016810618291346356,0.003812866105433282,1,Top Node
StarWars,UNKAR PLUTT,9,0.0032033256761587812,7.662579323063396e-05,1,Regular
StarWars,GENERAL HUX,8,0.004749033719600847,0.01938787667139066,1,Regular
StarWars,LIEUTENANT MITAKA,3,0.001850750891947149,0.0,1,Regular
StarWars,SNOKE,9,0.00420129588441494,0.0006542929293026963,1,Regular
StarWars,BALA-TIK,5,0.0019093469150162428,0.0,1,Regular
StarWars,MAZ,8,0.0035571696774029686,0.0,1,Regular
StarWars,JESS,8,0.004652026695624288,0.008364946475259465,1,Regular
StarWars,ADMIRAL STATURA,7,0.00219516901303621,0.0,1,Regular
StarWars,COLONEL DATOO,1,0.0018023589978883002,0.0,1,Regular
StarWars,ELLO ASTY,4,0.0037111940382365764,0.0,1,Regular
StarWars,NIV LEK,4,0.0032619956574940915,0.0,1,Regular
StarWars,YOLO ZIFF,4,0.0024324777379436434,0.0,1,Regular
US_Election,#Florida,343,0.0008422857733320058,0.00059665620698423,0,Regular
US_Election,#DonaldTrump,1691,0.009712288334786117,0.030754631637452113,1,Top Node
US_Election,#JoeBiden,2545,0.02339177462720659,0.10390332219624282,1,Top Node
US_Election,#Elecciones2020,49,0.0002811024985085417,1.227095768199019e-05,2,Regular
US_Election,#donaldtrump,341,0.001529910365698853,0.0019502891106146023,3,Regular
US_Election,Twitter,771,0.0038605934478510343,0.0038228343392217833,1,Top Node
US_Election,Usa,11,6.902787731455289e-05,3.5073382019953555e-06,3,Regular
US_Election,Facebook,391,0.001446188275537226,0.0008765597745839398,1,Regular
US_Election,Trump,2179,0.016325221126323057,0.051974359249523525,13,Top Node
US_Election,Biden,1926,0.014808098159220306,0.04137261929599116,1,Top Node
US_Election,#Trump,3374,0.05097207637895227,0.2215462575401769,13,Top Node
US_Election,What,724,0.002379753615697909,0.0029703695614695,13,Top Node
US_Election,But,582,0.0016001182456043363,0.0018092627404841946,13,Top Node
US_Election,China,415,0.0014059972220142754,0.0004762345802565272,1,Regular
US_Election,Like,206,0.0004297628159687543,0.00011442527890339531,13,Regular
US_Election,Maybe,161,0.0003672140884157276,5.8735338068480915e-06,13,Regular
US_Election,You,1004,0.00443129564555967,0.0049067745426389945,2,Top Node
US_Election,#Iowa,207,0.0005132558709881934,0.00019010973932791748,13,Regular
US_Election,She,274,0.0006847476214230176,0.0001336760528760535,13,Regular
US_Election,Her,91,0.0002111622727242582,2.3674891951221288e-05,13,Regular
US_Election,Glad,14,6.300149675810031e-05,0.0,2,Regular
US_Election,#trump,2013,0.01239718913905483,0.056667344767783616,3,Top Node
US_Election,There,332,0.0008919457099768591,0.0006658208379329924,13,Regular
US_Election,@realDonaldTrump,1879,0.012702885835264471,0.04027433596421609,13,Top Node
US_Election,@nypost,577,0.001978410233539165,0.0027174945671753254,1,Top Node
US_Election,Your,288,0.000708871518494094,0.00015530710610830886,13,Regular
US_Election,They,706,0.002197613996564204,0.002053630009971517,13,Top Node
US_Election,God,166,0.0003809091730656026,4.419238424284242e-05,13,Regular
US_Election,Unless,8,4.834986982587004e-05,0.0,13,Regular
US_Election,President,946,0.004028410798985119,0.005838168623649948,13,Top Node
US_Election,One,192,0.00039477823776184903,7.201091456841858e-05,13,Regular
US_Election,#WhiteHouse,185,0.0004188654287442657,0.00025202519117349664,13,Regular
US_Election,#Election2020,1188,0.00623435196736549,0.013605814103771006,2,Top Node
US_Election,#FreedomOfSpeech,47,0.00012134300113842915,2.5696569384016e-06,1,Regular
US_Election,#AmyConeyBarrett,370,0.0014299383183384701,0.0010649437609212503,0,Regular
US_Election,Booker,21,7.335943319946622e-05,3.3410205693512157e-07,13,Regular
US_Election,#SCOTUS,233,0.0006244432678777277,0.00020040629095802238,5,Regular
US_Election,Final,19,6.549722515536703e-05,4.0025391434848043e-07,13,Regular
US_Election,Barrett,174,0.0004524781819491593,0.00011747671613165609,13,Regular
US_Election,Nominee,24,6.651134962190773e-05,1.4628967269529755e-07,13,Regular
US_Election,Coney,78,0.00023981168947115718,3.093136747314437e-05,13,Regular
US_Election,#KamalaHarris,682,0.0027681979713508353,0.0027573570327543173,0,Top Node
US_Election,#Barrett,37,0.00010149134780383206,1.8915981664348085e-07,13,Regular
US_Election,Cory,16,6.918834231181462e-05,1.4628967269529755e-07,13,Regular
US_Election,#SupremeCourtConfirmation,51,0.00014019672465157267,2.558957832518038e-06,2,Regular
US_Election,Amy,133,0.0003550169594740995,7.15507373781138e-05,13,Regular
US_Election,#censorship,373,0.0013873278279731,0.0008121811384276632,1,Regular
US_Election,@vijaya,19,6.101178270049331e-05,0.0,1,Regular
US_Election,#CENSORED,38,8.453224092233713e-05,2.3856156107356326e-07,1,Regular
US_Election,#China,513,0.0016785357121611073,0.0007696753351624401,1,Regular
US_Election,That,639,0.0020449073935924294,0.0015541903672368562,13,Top Node
US_Election,@jack,273,0.000886644763255816,0.00030201266705246605,1,Regular
US_Election,#NYPost,295,0.000923542622221955,5.4061299559381196e-05,1,Regular
US_Election,#KAG,214,0.0006102671478952762,0.00011952404600942118,1,Regular
US_Election,#PresidentTrump,169,0.0004801111432933063,9.390601496497408e-05,1,Regular
US_Election,#4MoreYears,95,0.0002171806015210222,2.2909674779407083e-06,1,Regular
US_Election,#AllLivesMatter,34,0.00010091725458154748,7.152601895536372e-06,3,Regular
US_Election,#VoteInPerson,48,0.00021757721682284998,1.407449677632884e-06,2,Regular
US_Election,#AmericaFirst,197,0.0004329651840860263,5.2153048000161944e-05,1,Regular
US_Election,#America,584,0.0020491850591700983,0.0023372244508241117,6,Top Node
US_Election,#VoteTrump,52,0.00012158128690834254,1.3702462738440466e-06,1,Regular
US_Election,#Winning,17,7.325834487674284e-05,4.703005220335794e-08,1,Regular
US_Election,#Trump2020LandslideVictory,205,0.0005408392302881154,8.927374656284367e-05,1,Regular
US_Election,#Vote,520,0.0020833451645914697,0.0038996178917715682,9,Top Node
US_Election,#MAGA,887,0.003757223380309379,0.0038419802804099006,1,Top Node
US_Election,#Trump2020,985,0.00497226965590935,0.0034123463173330354,1,Top Node
US_Election,#Ukraine,361,0.0013100079845538347,0.0010178802654937757,1,Regular
US_Election,@GOP,364,0.0009313509656698534,0.00042208100036387753,13,Regular
US_Election,@RealDonaldTrump,24,9.05349903979756e-05,1.8875254025515043e-07,13,Regular
US_Election,#FactCheck,73,0.0001597436384703401,3.182120846259675e-06,1,Regular
US_Election,@JoeBiden,1348,0.007663577405341112,0.014322955576176284,2,Top Node
US_Election,#Biden,3159,0.03981270924261256,0.19317599812641983,2,Top Node
US_Election,Politicians,39,8.860119328586984e-05,1.170856952554329e-06,13,Regular
US_Election,#2020,112,0.00031649758276239596,1.973579206363948e-05,0,Regular
US_Election,#Election,237,0.0006748175224399501,0.00035849349193208473,5,Regular
US_Election,#Politics,255,0.0006929597637712075,0.00028542081871828814,13,Regular
US_Election,#VPDebate,26,8.059190610653234e-05,5.82380234905353e-08,2,Regular
US_Election,Tell,64,0.00013964198938443994,6.617011415325582e-07,13,Regular
US_Election,#Republican,281,0.000995998385610147,0.00019191557058174173,0,Regular
US_Election,#President,187,0.0003882538289607893,0.0001045222018416066,13,Regular
US_Election,#VoteHimOut,252,0.0007199024884234924,0.00030495329550444834,2,Regular
US_Election,November,184,0.00045676457119230354,4.352600266972768e-05,13,Regular
US_Election,#TrumpCovid19,332,0.001297429790624082,0.00029482924500390175,13,Regular
US_Election,#TrumpIsALoser,208,0.0006297465631862224,0.00014067094366451336,13,Regular
US_Election,@meiselasb,15,5.5386771706406596e-05,0.0,13,Regular
US_Election,#TrumpIsALaughingStock,330,0.0013543118167355548,0.0006063610004085205,13,Regular
US_Election,#VoteBlueToEndThisNightmare,173,0.0004192902787906848,8.843884537721948e-05,2,Regular
US_Election,Open,48,0.0001452534040495104,3.926736465698e-06,13,Regular
US_Election,Now,425,0.0011274335650519323,0.000937097295322592,13,Regular
US_Election,Create,20,0.00010520249513707929,7.099621102018463e-08,13,Regular
US_Election,#MAGA2020,377,0.0010882818201678995,0.00023312696116541522,1,Regular
US_Election,Add,17,9.578921397151309e-05,5.055811618586625e-07,13,Regular
US_Election,States,219,0.0007104484368453311,0.00010542662113757042,13,Regular
US_Election,#USElection2020,273,0.000786857872638801,0.00032058358464864497,1,Regular
US_Election,Pick,14,9.260040465879104e-05,0.0,13,Regular
US_Election,Election,352,0.0008748355905606412,0.0005162990229500476,13,Regular
US_Election,Swing,23,0.00010743451328453235,5.0028118353454356e-08,13,Regular
US_Election,Pool,18,0.0001034630347241216,3.47224800624207e-08,13,Regular
US_Election,@cnnbrk,40,8.69213965188073e-05,1.3454421300647601e-06,2,Regular
US_Election,#TrumpLiedPeopleDied,42,0.00010427804095415762,6.137091451190547e-07,13,Regular
US_Election,#jobs,47,0.00012293104301864426,5.617248185746095e-06,3,Regular
US_Election,#TRUMP,387,0.0010012184517469095,0.0018292039591402288,13,Regular
US_Election,#Democrats,730,0.002666426634132875,0.0016353131153388596,0,Top Node
US_Election,#USA,819,0.004410846482886869,0.007040813923036224,0,Top Node
US_Election,#tax,52,0.00010038456001046596,2.1126951167927582e-06,3,Regular
US_Election,#money,52,0.00017284103553293767,3.501493363444777e-05,3,Regular
US_Election,#TrumpRallyDesMoines,12,5.584699113036191e-05,0.0,13,Regular
US_Election,#pandemic,84,0.00017510356425945673,1.56897913133961e-05,3,Regular
US_Election,#SuperSpreader,64,0.00016899879707561396,1.19017555604221e-05,2,Regular
US_Election,When,268,0.0006162545548129437,0.00028291481389342314,13,Regular
US_Election,#TrumpRally,163,0.0004999711014744854,1.4281022774540294e-05,1,Regular
US_Election,#COVID19,841,0.004064440223560664,0.004962040428103533,2,Top Node
US_Election,Nobody,30,8.510865195237536e-05,1.0400510468488796e-05,13,Regular
US_Election,Don,380,0.0010098194798490606,0.0006547323385907095,13,Regular
US_Election,#IlhanOmar,23,0.00019056492421474526,0.0,0,Regular
US_Election,#BidenHarris2020,890,0.003953111143993202,0.004319791501896598,2,Top Node
US_Election,#VoteRed,94,0.0003205259359275025,2.4118414684184833e-05,0,Regular
US_Election,#KamalaHarrisVP,51,0.00023807398259855243,7.872421872759312e-06,0,Regular
US_Election,#hunterbidden,23,0.00018899002709805366,0.0,0,Regular
US_Election,#biden,1265,0.005944984073087323,0.01463830409859998,3,Top Node
US_Election,#tedwheeler,36,0.00021867002090495736,1.169512987087707e-06,0,Regular
US_Election,#obama,127,0.0004174191731414987,0.00039474893272789524,3,Regular
US_Election,#riots,56,0.00035765795118253383,3.1837773586626357e-06,0,Regular
US_Election,#BLM,326,0.0012908208413100358,0.0006828172830282089,0,Regular
US_Election,#gavinnewsom,23,0.00018899002709805366,0.0,0,Regular
US_Election,@tedcruz,113,0.0002338657450999278,1.7978093730923566e-05,1,Regular
US_Election,#mikepence,38,0.0002062969234714431,1.2843525684802739e-06,0,Regular
US_Election,#GretchenWhitmer,25,0.0001929380302544492,7.117300946205424e-07,0,Regular
US_Election,#AOC,59,0.000255251715120839,4.894479445757657e-06,0,Regular
US_Election,#Debates2020,255,0.0008014075832590278,0.00011688177489678901,2,Regular
US_Election,This,989,0.003919283084818977,0.008290926697217059,13,Top Node
US_Election,#Blacklivesmatter,35,0.00020053172728456812,0.0,0,Regular
US_Election,#Covid19,297,0.001279871815772969,0.0003829344896664699,0,Regular
US_Election,#herdimmunity,24,0.00010586401103863149,1.5535796907111126e-06,13,Regular
US_Election,#TrumpLiesAmericansDie,93,0.00030335642011787757,1.975447520484934e-05,13,Regular
US_Election,@RudyGiuliani,205,0.00043640494861421105,2.7057249208729436e-05,13,Regular
US_Election,Impeachment,30,7.94745636269363e-05,7.609430247922433e-08,1,Regular
US_Election,@Twitter,399,0.0013428904392743495,0.000372060983257028,1,Regular
US_Election,@PressSec,189,0.0003860727958641481,8.999967471135533e-05,2,Regular
US_Election,Censorship,99,0.0001828457801563106,2.9372270129312225e-05,1,Regular
US_Election,American,533,0.001506665782707633,0.0018015082003764512,13,Top Node
US_Election,Not,535,0.0013252796424194318,0.0007001994673305089,13,Top Node
US_Election,#BidenHarris2020ToSaveAmerica,201,0.0005759282902416212,0.00011293256355951123,2,Regular
US_Election,#BidenWillCrushCovid,70,0.00015205415324500053,1.464026538978036e-06,2,Regular
US_Election,#BidenCares,205,0.0006185646756505737,1.3995643570855835e-05,2,Regular
US_Election,North,116,0.0003609996844242099,8.793268803678129e-05,1,Regular
US_Election,@CNN,359,0.0010295587853540696,0.0005817063389125831,2,Regular
US_Election,#TrumpIsUnfitForOffice,21,7.058365222004548e-05,0.0,13,Regular
US_Election,Russia,220,0.0005795204779105211,0.0001633641006783802,1,Regular
US_Election,Korea,29,7.967804200394568e-05,1.1476422462814525e-06,1,Regular
US_Election,@andersoncooper,53,0.00010941317307480461,2.320086113815631e-06,2,Regular
US_Election,Kim,32,0.0001064980782037114,9.412708435735897e-08,13,Regular
US_Election,Putin,112,0.0002878074808026437,4.498635911438509e-05,13,Regular
US_Election,#TrumpPence2020,415,0.001308935471348218,0.0004919111256180792,1,Regular
US_Election,Democrats,350,0.0010318800782471978,0.0006609646518382578,1,Regular
US_Election,#coronavirus,629,0.002351097459545954,0.0038294489201977835,3,Top Node
